ITEM_20150317_000001	Empty_helmet
ITEM_20181026_019973	Trick or Treat！萬聖節的代名稱-傑克南瓜燈氣球。
ITEM_20181026_019974	幽靈氣球
ITEM_20181026_019975	陰森的幽靈氣球，機會雖然很低，但是聽說真正的幽靈會追著氣球來。
ITEM_20181026_019976	貓咪氣球
ITEM_20181026_019977	喵嗚~可愛但有點可怕的貓咪氣球。
ITEM_20181026_019978	可怕的南瓜燈
ITEM_20181026_019979	裝備者跳躍時會出現可怕的南瓜燈效果。
ITEM_20181026_019980	陰森的幽靈派對
ITEM_20181026_019981	裝備時，陰森的幽靈們會出現在裝備者腳下的效果。
ITEM_20181026_019982	只有在萬聖節期間會見到的萬聖節糖果，使時所有屬性增加5，點擊滑鼠右鍵即可使。
ITEM_20181026_019983	特性點數 100 (14天)
ITEM_20181026_019984	傑克南瓜燈套裝選擇箱
ITEM_20181026_019985	Contains one Jack-O-Lantern Costume of your choice (Male or Female). Right-click to use and select a costume.
ITEM_20181116_019986	婚禮面紗
ITEM_20181116_019987	新娘在婚禮人生最重要的瞬間所戴的面紗。{nl}穿上外觀會改變。
ITEM_20181116_019988	尼柯波爾利斯警備兵套裝(男)
ITEM_20181116_019989	尼柯波爾利斯警備兵的正式服裝。{nl}警備兵是警備兵所守護地方的最初關口，也是像門面一樣的存在。{nl}穿上外觀會改變。{nl}可以到回收商店用代幣交換。
ITEM_20181116_019990	尼柯波爾利斯警備兵套裝(女)
ITEM_20181116_019991	噗通噗通燕尾服(男)
ITEM_20181116_019992	約定一起度過餘生時所穿的套裝。{nl}穿上該服裝時，心臟好像一直噗通噗通的在跳。{nl}穿上外觀會改變。{nl}可以到回收商店用代幣交換。
ITEM_20181116_019993	噗通噗通婚紗(女)
ITEM_20181116_019994	黑系水手服套裝(男)
ITEM_20181116_019995	Simple is Best！{nl}無論在任何情況下都適合穿的水手服。{nl}穿上外觀會改變。{nl}可以到回收商店用代幣交換。
ITEM_20181116_019996	黑系水手服套裝(女)
ITEM_20181116_019997	珊瑚藍兔男孩套裝(男)
ITEM_20181116_019998	蹦蹦跳跳！想要可愛又性感的時候所穿的兔子套裝。{nl}穿上外觀會改變。{nl}可以到回收商店用代幣交換。
ITEM_20181116_019999	珊瑚藍免女郎套裝(女)
ITEM_20181116_020000	尼柯波爾利斯警備兵帽子
ITEM_20181116_020001	尼柯波爾利斯警備兵的帽子。{nl}警備兵是警備兵所守護地方的最初關口，也是像門面一樣的存在。{nl}可以到回收商店用代幣交換。
ITEM_20181116_020002	馬賽克墨鏡
ITEM_20181116_020003	來吧，DEAL WITH IT！
ITEM_20181116_020004	飛行員墨鏡
ITEM_20181116_020005	總覺得戴上之後就會讓人氣上升的墨鏡。
ITEM_20181116_020006	道士大師道仁冠
ITEM_20181116_020007	自從勾洪成為道士大師後，就沒有人見過他脫下道仁冠了。
ITEM_20181116_020008	巫女大師花母冠
ITEM_20181116_020009	根據某個話多的神靈說，巫女大師希托彌扣雖然經常嘟囔這個頭飾很重，但一聽說很適合她，就裝做無可奈何的天天戴在頭上。
ITEM_20181120_020010	和制服主題套裝搭配的髮飾，點擊滑鼠右鍵即可配戴。
ITEM_20181130_020011	1小時內移動速度增加+2、經驗值增加+25%。{nl}
ITEM_20181130_020012	在地區使用時種植作物，20分後獲得特別獎勵。{nl}種植作物經過1個小時，作物會自動消失。{nl}種植作物無法獲得Buff。
ITEM_20181214_020013	毛茸茸北極企鵝頭套
ITEM_20181214_020014	頭套上有毛茸茸又蓬鬆的毛，天真無邪的企鵝臉蛋，戴上去會很溫暖。{nl}不會套用染色藥的顏色。
ITEM_20181214_020015	我是禮物聖誕套裝(男)
ITEM_20181214_020016	穿著這套聖誕服走到愛人面前大聲告訴他(她)「我是禮物」，之後發生的事我們一概不負責任。{nl}穿上外型會改變。
ITEM_20181214_020017	我是禮物聖誕套裝(女)
ITEM_20181214_020018	溫暖的北極熊套裝
ITEM_20181214_020019	可以變身成為人人喜愛，溫暖的北極熊套裝，穿上後外型會改變。
ITEM_20181214_020020	優雅的北極狐狸套裝
ITEM_20181214_020021	可以變身成為優雅的北極狐狸的套裝，穿上後外型會改變。
ITEM_20181214_020022	毛茸茸北極企鵝套裝
ITEM_20181214_020023	可以變身成為全身毛茸茸，天真無邪又可愛的企鵝套裝，穿上後外型會改變。
ITEM_20181214_020024	溫暖的北極熊耳朵
ITEM_20181214_020025	仿造溫暖的北極熊耳朵製作的髮圈。
ITEM_20181214_020026	優雅的北極狐狸耳朵
ITEM_20181214_020027	仿造優雅的北極狐狸耳朵製作的髮圈。
ITEM_20181214_020028	小禮物髮夾
ITEM_20181214_020029	裝飾著小禮物盒的髮夾。{nl}可搭配"我是禮物"套裝穿戴。
ITEM_20181214_020030	小星星髮夾
ITEM_20181214_020031	裝飾著小星星的髮夾。
ITEM_20181214_020032	聖誕樹之劍
ITEM_20181214_020033	聖誕樹雙手劍
ITEM_20181214_020034	雪人十字弓
ITEM_20181214_020035	薑餅人盾牌
ITEM_20181214_020036	拐杖糖火槍
ITEM_20181214_020037	燭光權杖
ITEM_20181214_020038	燭光法杖
ITEM_20181214_020039	禮物袋重砲
ITEM_20181214_020040	拐杖糖手槍
ITEM_20181214_020041	毛茸茸的北極企鵝氣球
ITEM_20181214_020042	圓圓胖胖可愛的企鵝氣球。
ITEM_20181214_020043	閃亮之星翅膀
ITEM_20181214_020044	利用聖誕節必備元素-聖誕星星製作的翅膀。
ITEM_20181214_020045	聖誕鈴鐺翅膀
ITEM_20181214_020046	利用聖誕節必備元素-聖誕鈴鐺製作的翅膀。
ITEM_20181214_020047	神秘的歐洛拉
ITEM_20181214_020048	裝備者的背後會出現歐洛拉效果。
ITEM_20181214_020049	鹅毛大雪
ITEM_20181214_020050	飄下的大雪會落在裝備者的頭上。
ITEM_20181214_020051	Attribute Points: 1000 (14 Days)
ITEM_20181214_020052	Increases attribute points by 1,000. Right-click to use.
ITEM_20190104_020053	征服者的臂環
ITEM_20190104_020054	發送給佔領了領地的公會。{nl}此臂環是征服者的象徵。
ITEM_20190104_020055	征服者的臂環(1天)
ITEM_20190104_020056	吉特涅追隨者臂環
ITEM_20190104_020057	3周年臂環
ITEM_20190104_020058	女神的救援者臂環
ITEM_20190104_020059	齊瀏海
ITEM_20190104_020060	小平頭
ITEM_20190104_020061	魚骨辮
ITEM_20190104_020062	諸帝卡斯面具
ITEM_20190104_020063	頭盔[暗殺者專用]
ITEM_20190104_020064	達到至高境界的暗殺者很有可能要面對死亡，據說此時若戴著這個面具，就算遇見死神也能活下來。{nl}不適用染色藥的顏色。
ITEM_20190104_020065	吉特涅追隨者頭巾(女)
ITEM_20190104_020066	吉特涅的追隨者們參加秘密集會時為了隱藏身份而配戴的頭巾。{nl}不會套用染色藥的顏色。
ITEM_20190104_020067	吉特涅追隨者頭巾(男)
ITEM_20190104_020068	吉特涅頭巾
ITEM_20190104_020069	吉特涅的追隨者們為了召募新追隨者而進行傳教活動時所配戴的頭巾。{nl}據說是為了掩飾他們可愛的模樣。{nl}不會套用染色藥的顏色。
ITEM_20190104_020070	- 弩箭手所有技能等級 {img green_up_arrow 16 16} 2{nl}  - 傷害3,000的無屬性追加攻擊
ITEM_20190104_020071	練習用克理斯匕首
ITEM_20190104_020072	短刃
ITEM_20190104_020073	碧珠短刃
ITEM_20190104_020074	斥侯使用的通用武器。
ITEM_20190104_020075	鄧凱爾手槍
ITEM_20190104_020076	物美價廉的結晶體。
ITEM_20190104_020077	鄧凱爾木頭手槍
ITEM_20190104_020078	利用木材所製作的手槍，雖然對性能有些疑問，但可以確定材料非常的便宜。
ITEM_20190104_020079	鄧凱爾拉奧道納木頭手槍
ITEM_20190104_020080	塞柯帝斯手槍
ITEM_20190104_020081	使用樹木製造的手槍，內部由於以礦物配置膛線，變得更為強力。
ITEM_20190104_020082	史派亞手槍
ITEM_20190104_020083	換成巨大的彈筒重新裝填子彈，雖然時常發生旋轉上的故障，但是不影響使用。
ITEM_20190104_020084	精良的塞柯帝斯手槍
ITEM_20190104_020085	精良的史派亞手槍
ITEM_20190104_020086	傳說的塞柯帝斯手槍
ITEM_20190104_020087	傳說的史派亞手槍
ITEM_20190104_020088	鄧凱爾細劍
ITEM_20190104_020089	可以進行遠距離的攻擊。
ITEM_20190104_020090	鄧凱爾拉奧道納 細劍
ITEM_20190104_020091	塞柯帝斯細劍
ITEM_20190104_020092	泰莫梅爾國王在位期間， 也就是研究塞柯帝斯裝備原型的時期。
ITEM_20190104_020093	決鬥者細劍
ITEM_20190104_020094	有著尖銳的刀刃，方便使用者刺擊敵方後抽出，也可以利用劍柄、劍格進行攻擊。
ITEM_20190104_020095	精良的塞柯帝斯細劍
ITEM_20190104_020096	精良的決鬥者細劍
ITEM_20190104_020097	傳說的塞柯帝斯細劍
ITEM_20190104_020098	傳說的決鬥者細劍
ITEM_20190104_020099	蕾依那重砲
ITEM_20190104_020100	脫離練習用重砲的人會被其華麗裝飾吸引而選擇的武器，華麗感與性能似乎並不成正比。
ITEM_20190104_020101	精良的蕾依那重砲
ITEM_20190104_020102	傳說的蕾依那重砲
ITEM_20190104_020103	(舊)貝爾庫波重砲
ITEM_20190104_020104	無法再使用，請詢問變更武器系列NPC。
ITEM_20190104_020105	克里斯塔利斯火槍
ITEM_20190104_020106	改造練習用火槍製作的道具，比起性能差異，更側重外型裝飾。雖然想仿造羅洛班索的外型，但似乎無法將其華麗感原原本本地表現出來。
ITEM_20190104_020107	精良的克里斯塔利斯火槍
ITEM_20190104_020108	傳說的克里斯塔利斯火槍
ITEM_20190104_020109	依克那斯布甲
ITEM_20190104_020110	- 裝備時，依克那斯 - 免疫Buff活化{nl} {nl}依克那斯 - 免疫{nl} - 陷入2級以下Debuff時，有(2.5 * 依克那斯 - 免疫疊加數)% 機率產生抵抗。
ITEM_20190104_020111	不知依克那斯是用什麼方法使用魔王集布理納斯的精髓製造此裝備，要是能完整地帶出精髓的力量，就能成為更厲害的裝備了。
ITEM_20190104_020112	依克那斯皮革盔甲
ITEM_20190104_020113	- 裝備時，一擊Buff活化{nl} {nl}一擊{nl} - 隱身後進行攻擊時，發動依克那斯 - 一擊。{nl} {nl} 依克那斯 - 一擊{nl} - 物理、魔法爆擊攻擊力提升(300 * 一擊Buff疊加數)。(維持10秒)
ITEM_20190104_020114	不知道依克那斯為何做出多種材料的裝備，因此能推斷依克那斯不只將抵抗軍列為敵人。
ITEM_20190104_020115	依克那斯鋼鐵盔甲
ITEM_20190104_020116	- 裝備時，激怒Buff活化{nl} {nl}激怒{nl} - 受到攻擊時，有(5 * 激怒Buff疊加數)% 機率發動依克那斯 - 激怒。{nl} {nl}依克那斯 - 激怒{nl} - 最大攻擊力+ 250 (最多疊加3次，維持10秒)
ITEM_20190104_020117	由於要塞在湖中央，所以無法使用攻城兵器，只要在星之塔好好的防守，就不可能會被突擊。但製作鋼鐵裝備的依克那斯，他的意圖非常的可疑。
ITEM_20190104_020118	依克那斯短褲
ITEM_20190104_020119	- 裝備時依克那斯 - 免疫Buff活性化{nl} {nl}依克那斯 - 免疫{nl} - 有(2.5 * 依克那斯 -免疫疊加數)%的機率，抵抗2級以下的DeBuff效果。
ITEM_20190104_020120	也許對依克那斯來說，集布理納斯的精髓可以用在很多地方，但因資源有限，所以裝備上才使用的比較少。
ITEM_20190104_020121	依克那斯皮革短褲
ITEM_20190104_020122	在可以大量生產的前提下，穿戴依克那斯裝備的夏班史達，是王國的最強戰力。據說無論地形如何，跟王國最精銳的軍團相比，每個人都有4個精銳士兵的實力。
ITEM_20190104_020123	依克那斯鋼鐵短褲
ITEM_20190104_020124	當時依克那斯曾說過，這是要送給黑暗騎兵與其他在外面活躍的星之塔傭兵而製作的實驗性裝備。
ITEM_20190104_020125	依克那斯靴子
ITEM_20190104_020126	- 裝備時戰術Buff活性化{nl} {nl}戰術{nl} - 暴擊攻擊時  - 發動依克那斯戰術。{nl} {nl}依克那斯 - 戰術{nl} - 魔法暴擊攻擊力提升 (125 * 戰術疊加數){nl}(最多疊加2次，維持10秒)
ITEM_20190104_020127	星之塔到處都是鐵絲網和各種材料所做成的地面。因此鞋子的底部是為了防止這些地面和預防摔傷所設計而成的。
ITEM_20190104_020128	依克那斯皮革靴子
ITEM_20190104_020129	- 裝備時注視Buff活性化{nl} {nl}注視{nl} - 迴避時 - 發動依克那斯注視。{nl} {nl}依克那斯 - 注視{nl} - 暴擊發生提升 (70 * 注視Buff疊加數)(維持10秒)
ITEM_20190104_020130	星星在夏班史達的上方，而世界在夏班史達的下面，聽說，有時會發現刻有這文字的裝備。
ITEM_20190104_020131	依克那斯脛靴
ITEM_20190104_020132	- 裝備時忍耐Buff活性化{nl} {nl}忍耐{nl} - 格擋時，有(5 * 忍耐疊加數)%的機率 - 發動依克那斯忍耐。{nl} {nl}依克那斯 - 忍耐{nl} - 物裡/魔法防禦力提升300{nl}(最多疊加5次，維持10秒)
ITEM_20190104_020133	依據拉穆羅斯長老的實驗，分解依克那斯製作的裝備，也很難找回魔王的精髓。不過魔法大師之中，說不定有可以成功的人。
ITEM_20190104_020134	依克那斯手套
ITEM_20190104_020135	考慮到每個裝備都掛有夏班史達的裝飾，如果依克那斯的統治持續下去的話，也許就會提供此裝備給支持他的夏班史達團員。
ITEM_20190104_020136	依克那斯皮革手套
ITEM_20190104_020137	根據拉明大將軍在初級軍官時期所寫的報告，如果夏班史達引起叛逆的話，障礙物會有三個，利迪亞夏班的遺志、三重城牆和怪物們的確保中立。但是這個手套有著可以推出與某個大師同盟的相關線索。
ITEM_20190104_020138	依克那斯鋼鐵護手套
ITEM_20190104_020139	上面的爪子對于生活在星之塔的夏班史達團員來說非常便利。不僅在戰鬥上，連日常生活中也是如此，尤其是在清掃星之塔外牆的時候。
ITEM_20190104_020140	- 配載時增加HP恢復量的{img green_up_arrow 16 16}40%的魔法暴擊攻擊力{nl}  - 基本HP恢復力減少為0
ITEM_20190104_020141	天龍座利嫰奇希特項鍊
ITEM_20190104_020142	成為新的魔法物品後，寶石的性質產生了變化，採取了將寶石裝飾分割，然後共享魔法權能的方式。
ITEM_20190104_020143	天龍座卡伊特姆歐項鍊
ITEM_20190104_020144	在尋找將一種屬性是否有兩個有利的方向時，所找到的製作方法。在這一點上，和現存卡伊特姆歐魔力的啟動方式有類似的地方。
ITEM_20190104_020145	天龍座帕希烏泰斯項鍊
ITEM_20190104_020146	對該飾品進行加工的人，認為初期製作的人一開始就做錯了，為了展現出隱藏的強大力量，將性格完全不同的飾品合為一體。
ITEM_20190104_020147	天龍座普利耶努項鍊
ITEM_20190104_020148	從最殘酷的女神刀刃上收集的碎片所製作的項鍊，誰也無法比你更猛烈地懲罰敵人的文字依然沒有消失。
ITEM_20190104_020149	天龍座利嫰奇希特手鐲
ITEM_20190104_020150	保管利嫰奇以前主人能力的力量好像消失了，但新獲得的女神力量，將永遠地留在飾品上。
ITEM_20190104_020151	天龍座卡伊特姆歐手鐲
ITEM_20190104_020152	發現了犧牲守護配戴者生命的最後一個屬性，可以強化最後一擊魔法的製作方法，讓裝備得以重生。
ITEM_20190104_020153	天龍座帕希烏泰斯手鐲
ITEM_20190104_020154	將其它性格不同的飾品合在一起而重新誕生的新飾品，為了活化部分能力，需要更強大的力量。
ITEM_20190104_020155	天龍座普利耶努手鐲
ITEM_20190104_020156	背面為了鬥士而寫的文字，雖然已被擦去，但它所包含的價值卻擁有更強大的魔力。
